uniqueID,drugName,condition,review,rating,date,usefulCount
181711,Prozac,Depression,take prozac approximately year notice depression come back felt longer work start path try everything market none seem work last year im think ask doctor switch back prozac see perhaps helpful give system break maybe work,9,21-Apr-11,18.0
28917,Lexapro,Depression,medicine really make difference life one month feel much better cloud lift time,9,26-May-09,19.0
45956,Fluoxetine,Depression,work wasnt magic bullet wellbutrin still take mg dose help thing mainly still take tapered mg give sexual side effect simultaneously up wellbutrin stable ever sense dr want let work go ask reduction next time though feel wellbutrin likely enough high dose currently mg medicine definitely worth try work lot people wasnt end personally,7,26-Mar-14,47.0
94165,Trintellix,Depression,wonderful cant say enough good thing drug cant complain,10,12-Nov-15,29.0
179065,Victoza,Diabetes Type 2,start drug last week already lose pound struggle year lose havent much nausea either doc say might could miracle drug thank victoza,10,16-Feb-10,82.0
75458,Quinapril,High Blood Pressure,got tired dizzy drug get bad cough unusual sweating,3,6-Jun-17,0.0
32838,Empagliflozin,Diabetes Type 2,take medication week stop need go pee every hour include night keep sleep drive living week also get yeast infection back constant pain also incredibly thirsty medicine increase crave sugary drink drink year second day thus medicine blood sugar number ive never blood sugar read bad day generally run average week medicine average blood sugar read two day go blood sugar start go thus medicine raise bloodsugar significantly,1,28-Feb-16,24.0
94585,Abilify,Depression,leave home run errands without freak sit park lot wait husband kid drive home,10,21-Jul-16,47.0
141746,Escitalopram,Depression,day already feel better less anxiety overall side effect far notice bout anxiety doctor tell thats normal first two week im sleep well wake feel energize first time year far good,10,6-Apr-11,16.0
86567,Invokana,Diabetes Type 2,doctor put jardiance allergic reaction three week later put invokana work really well three week take kind reaction jardiance month later hand foot begin peel happen twice also notice lot lot hair head three half week know possible side effect would try either medication,9,27-Mar-15,22.0
168933,Vilazodone,Depression,viibryd work first start see increase mood issue depression take viibryd feel hard generate emotion time also feel easily adgitated annoy shorttempered frequently also experienced decrease sexual desire overall energy,2,17-Jan-13,61.0
194225,Nebivolol,High Blood Pressure,healthy year old aa mom diagnose high blood pressure stressful divorce life change event doctor give sample mg bystolic go textbook take bystolic morning empty stomach calm effect also able eliminate valium xanax life feel amazing side effect ive notice left arm feeling like quotthinkingquot fall asleep im okay long tingle numbness pain associate stroke might manage blood pressure also find longer make normal hour sleep need fall asleep middle sentence lol,9,22-May-10,56.0
2216,Metformin,Diabetes Type 2,metformin give terrible runny tummy,10,12-Jan-15,90.0
42329,Atenolol,High Blood Pressure,worst medication ever take life bed seven day raise heart rate give horrible vision sensitive light cant function stuff horrible send hospital bill manufacture,1,12-Jun-15,26.0
122070,Venlafaxine,Depression,ive use tricyclic ssris cause huge weight gain moderately effective effexor xr work well mg several year able lose small amount weight stop late night crave sugary stuff effective combat depression symptom sleep well lethargic day take night later need increase dose mg start lose weight good thing case energy take longer orgasm ive lucky side effect one thing hate miss dose side effect awful,9,8-Jun-10,27.0
55953,Effexor,Depression,finish come oxycontin year use take effexor mg throughout member na try wean horrible side effect withdrawal dizziness panic attack severe depression social withdrawal go back mg feel drug pretty hard get use cant seem win,6,12-Jun-09,27.0
140982,Escitalopram,Depression,mg month honestly feel depressed also get super sensitive doctor want give week add abilify start first dosage tomorrow ugh,1,22-Mar-16,12.0
183673,Cymbalta,Depression,mg cymbalta treat chronic depression ptsd anxiety severe child abuse survivor adult sexual assault survivor chronic pain spinal disorder require fuse one vertebra neck vertebra lower back plus severe arthritis knee hips ac joint hr narcotic ativan many antidepressant course narcotic work caused heart problem ativan great doctor reluctant prescribe longterm think panic attack insomnia hot flash obsessive worry dread gloom weepiness loss interest everything would forever cymbalta help get life back,10,7-Aug-09,123.5
62874,Cozaar,High Blood Pressure,cozaar help blood pressure side effect bad headache day one nausea low back pain nonstop trip toilet doctor want try cozaar medicare provider wouldnt cover diovan take diovan year take forever find drug work blood pressure without side effect diovan expensive day supply work,3,26-Jul-10,107.0
225276,Bupropion,Depression,start take drug year ago post partum depression year go severe eye floater take weened slowly major heart palps blurry vision would feel like warm water drip leg weird however feel well emotionally lose weight recently several adverse event life decide try eye floater back muscle spasm shakiness right morning ive since usually take melatonin totally help forget take bed however help emotionally big way,5,24-Sep-15,17.0
206027,Pristiq,Depression,use pristiq little month feel much better first week tire extremely sleepy appetite decrease ive lose pound highly recommend pristiq,10,7-Nov-08,67.0
82586,Liraglutide,Diabetes Type 2,ive remarkable result since begin victoza january fasting blood sugar improve lost pound energy return awful eczema would never heal go moderate nausea headache week ready quit go away year try different medicine without much success tell doctor feel like old self hope u type continue perform without major side effect,10,9-Apr-11,18.0
